,Tweet_ID,Tweet_Text,Info,feature_a,feature_b,feature_c,created_at,location
532,390090861859438592,RT @newstrackindia: Toll rises to 67 in Philippines earthquake ... http://t.co/jSWj6NnR78,1,"11 words, the 8 word","RT,@newstrackindia,Toll,rises,to,67,in,Philippines,earthquake,,http//tco/jSWj6NnR78","Philippines, ...",Tue Oct 15 12:24:43 +0000 2013,"Rohini, New Delhi, India"
533,390090891199008768,"Magnitude 4 5 earthquake hits near Sarangani, Philippines | Watch: http://t.co/bWX93KDyLh",1,"11 words, the 3 word","Magnitude,4,5,earthquake,hits,near,Sarangani,Philippines,|,Watch,http//tco/bWX93KDyLh","5, hits",Tue Oct 15 12:24:50 +0000 2013,Philippines
534,390090979316731904,Pray for Cebu and Bohol #PrayForVisayas,1,"6 words, the -1 word","Pray,for,Cebu,and,Bohol,PrayForVisayas",", ",,
535,390092405346545664,RT @AyyTangaLangDre: Pray it works everytime #PrayForVisayas #earthquake #PrayForPhilippines http://t.co/AiMNg5VUfO,1,"10 words, the 7 word","RT,@AyyTangaLangDre,Pray,it,works,everytime,PrayForVisayas,earthquake,PrayForPhilippines,http//tco/AiMNg5VUfO","#PrayForVisayas, #PrayForPhilippines",,
536,390092669587697665,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,1,"21 words, the -1 word","RT,@KASABIHAN,Churches,were,destroyed,because,God,was,too,busy,protecting,our,home,that,he,forgot,to,protect,his,PrayForVisayas,Earthqu…",", ",Tue Oct 15 12:31:54 +0000 2013,Philippines 
537,390092778652172289,"RT @RT_com: UPDATE: More than 30 killed, buildings damaged after 7.1 quake hits southern Philippines http://t.co/0J6Eg19Gws http://t.co/Ddk…",1,"17 words, the -1 word","RT,@RT_com,UPDATE,More,than,30,killed,buildings,damaged,after,71,quake,hits,southern,Philippines,http//tco/0J6Eg19Gws,http//tco/Ddk…",", ",Tue Oct 15 12:32:20 +0000 2013,"Southern California, U.S."
538,390092908696576000,At least 85 people killed in Philippines earthquake http://t.co/aLYf4j4tJi @abcnews,1,"10 words, the 7 word","At,least,85,people,killed,in,Philippines,earthquake,http//tco/aLYf4j4tJi,@abcnews","Philippines, http://t.co/aLYf4j4tJi",Tue Oct 15 12:32:51 +0000 2013,
539,390093185516445696,Staff and volunteers in action following 7.2 magnitude earthquake in the Philippines - IFRC via @sharethis,1,"16 words, the 8 word","Staff,and,volunteers,in,action,following,72,magnitude,earthquake,in,the,Philippines,,IFRC,via,@sharethis","magnitude, in",Tue Oct 15 12:33:57 +0000 2013,Singapore
540,390093416169615361,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,1,"21 words, the -1 word","RT,@KASABIHAN,Churches,were,destroyed,because,God,was,too,busy,protecting,our,home,that,he,forgot,to,protect,his,PrayForVisayas,Earthqu…",", ",Tue Oct 15 12:34:52 +0000 2013,
541,390093453930934273,RT @NBCLA: UPDATE: At least 82 killed after magnitude-7.2 #earthquake in Philippines  http://t.co/hm7EEPYGdk,1,"14 words, the 9 word","RT,@NBCLA,UPDATE,At,least,82,killed,after,magnitude72,earthquake,in,Philippines,http//tco/hm7EEPYGdk","magnitude-7.2, in",Tue Oct 15 12:35:01 +0000 2013,"Los Angeles, CA"
542,390093902734045185,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,1,"21 words, the -1 word","RT,@KASABIHAN,Churches,were,destroyed,because,God,was,too,busy,protecting,our,home,that,he,forgot,to,protect,his,PrayForVisayas,Earthqu…",", ",Tue Oct 15 12:36:48 +0000 2013,CAL
543,390094145999478784,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,1,"21 words, the -1 word","RT,@KASABIHAN,Churches,were,destroyed,because,God,was,too,busy,protecting,our,home,that,he,forgot,to,protect,his,PrayForVisayas,Earthqu…",", ",Tue Oct 15 12:37:46 +0000 2013,
544,390094317965946880,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,1,"21 words, the -1 word","RT,@KASABIHAN,Churches,were,destroyed,because,God,was,too,busy,protecting,our,home,that,he,forgot,to,protect,his,PrayForVisayas,Earthqu…",", ",Tue Oct 15 12:38:27 +0000 2013,"Sampaloc,Manila. "
545,390094842270711808,@FunnyPinoyQuote: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War   Pray for our Dear Philippines.,1,"16 words, the 4 word","@FunnyPinoyQuote,Luzon,Typhoons,Visayas,Earthquake,Mindanao,War,Pray,for,our,Dear,Philippines","Visayas:, Mindanao:",,
546,390094989054599168,GOT TO BELIEVE! MALAPIT NA!  👫 c wacky yan at c chichay 😍 #G2BCanThisBeLove  #aftershocks #PrayForVisayas,0,"18 words, the -1 word","GOT,TO,BELIEVE,MALAPIT,NA,👫,c,wacky,yan,at,c,chichay,😍,G2BCanThisBeLove,aftershocks,PrayForVisayas",", ",Tue Oct 15 12:41:07 +0000 2013,
547,390095161033633793,#PrayforBohol #PrayForCebu #PrayForBoholAndCebu #PrayForCebuDavaoBoholCDO #PrayForPhilippines,1,"5 words, the -1 word","PrayforBohol,PrayForCebu,PrayForBoholAndCebu,PrayForCebuDavaoBoholCDO,PrayForPhilippines",", ",Tue Oct 15 12:41:48 +0000 2013,
548,390095492375257089,RT @planetshakers: Our thoughts and prayers are with all those affected by the earthquake in the Philippines,1,"17 words, the 13 word","RT,@planetshakers,Our,thoughts,and,prayers,are,with,all,those,affected,by,the,earthquake,in,the,Philippines","the, in",,
549,390095597220270080,RT @FunnyPinoyQuote: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War   Pray for our Dear Philippines.,1,"17 words, the 5 word","RT,@FunnyPinoyQuote,Luzon,Typhoons,Visayas,Earthquake,Mindanao,War,Pray,for,our,Dear,Philippines","Visayas:, Mindanao:",,
550,390096410927837185,"RT @CBCAlerts: Number of dead in earthquake that hit central #Philippines now 85. Buildings collapsed, bridges, roads damaged. http://t.co/…",1,"19 words, the 6 word","RT,@CBCAlerts,Number,of,dead,in,earthquake,that,hit,central,Philippines,now,85,Buildings,collapsed,bridges,roads,damaged,http//tco/…","in, that",,
551,390097698558181377,Powerful Quake Strikes the Central Philippines - Wall Street Journal: The GuardianPowerful Quake Strikes the C... http://t.co/piyqUiaTcN,1,"17 words, the -1 word","Powerful,Quake,Strikes,the,Central,Philippines,,Wall,Street,Journal,The,GuardianPowerful,Quake,Strikes,the,C,http//tco/piyqUiaTcN",", ",Tue Oct 15 12:51:53 +0000 2013,Space Coast FL
552,390100294844968961,Maging sensitive din pag may time. “@rapplerdotcom: #GetWellSoonDanielPadilla beats #PrayForVisayas? Read this: http://t.co/hqGJRQ6xLn”,1,"13 words, the -1 word","Maging,sensitive,din,pag,may,time,“@rapplerdotcom,GetWellSoonDanielPadilla,beats,PrayForVisayas,Read,this,http//tco/hqGJRQ6xLn”",", ",Tue Oct 15 13:02:12 +0000 2013,
553,390101200827199489,RT @addu_guards: So mas important ang #GetWellSoonDanielPadilla kaysa #PrayForVisayas para sa inyo? SHAME ON YOU. SHAME ON YOU x99,1,"19 words, the -1 word","RT,@addu_guards,So,mas,important,ang,GetWellSoonDanielPadilla,kaysa,PrayForVisayas,para,sa,inyo,SHAME,ON,YOU,SHAME,ON,YOU,x99",", ",,
554,390101540561637376,RT @angeljabines: @imlolabashang: The best weapon YOU have is prayer. #PrayForVisayas #PrayForCebu #PrayForThePhilippines #earthquakePH,1,"14 words, the 13 word","RT,@angeljabines,@imlolabashang,The,best,weapon,YOU,have,is,prayer,PrayForVisayas,PrayForCebu,PrayForThePhilippines,earthquakePH","#PrayForThePhilippines, ",Tue Oct 15 13:07:09 +0000 2013,
555,390101590868107265,RT @addu_guards: So mas important ang #GetWellSoonDanielPadilla kaysa #PrayForVisayas para sa inyo? SHAME ON YOU. SHAME ON YOU x99,1,"19 words, the -1 word","RT,@addu_guards,So,mas,important,ang,GetWellSoonDanielPadilla,kaysa,PrayForVisayas,para,sa,inyo,SHAME,ON,YOU,SHAME,ON,YOU,x99",", ",,
556,390102668816834560,Strong Quake Kills At Least 67 In Central Philippines http://t.co/uAIaX83skj,1,"10 words, the -1 word","Strong,Quake,Kills,At,Least,67,In,Central,Philippines,http//tco/uAIaX83skj",", ",,
557,390102752703283200,RT @nytimes: Major Earthquake Strikes Central Philippines http://t.co/OXqkTATgM8,1,"8 words, the 3 word","RT,@nytimes,Major,Earthquake,Strikes,Central,Philippines,http//tco/OXqkTATgM8","Major, Strikes",Tue Oct 15 13:11:58 +0000 2013,"Fort Washington, MD"
558,390103260222091264,"Ang daming simbahan, kalsada at mga gusali ang nasira dahil sa malakas na lindol. #bohol #cebu :(",1,"17 words, the -1 word","Ang,daming,simbahan,kalsada,at,mga,gusali,ang,nasira,dahil,sa,malakas,na,lindol,bohol,cebu,(",", ",Tue Oct 15 13:13:59 +0000 2013,Pilipinas kong mahal
559,390104048738656256,Philippines quake toll rises | Watch the video - Yahoo News Philippines http://t.co/p1apJC8Zpn via @YahooPH,1,"15 words, the -1 word","Philippines,quake,toll,rises,|,Watch,the,video,,Yahoo,News,Philippines,http//tco/p1apJC8Zpn,via,@YahooPH",", ",Tue Oct 15 13:17:07 +0000 2013,Republic of the Philippines
560,390104627548786689,were going to be okay #bohol,1,"6 words, the -1 word","were,going,to,be,okay,bohol",", ",Tue Oct 15 13:19:25 +0000 2013,tagbi city
561,390105525125279745,#G2BCatchMeImFalling #MentionPerfectBestFriend #iNeverThought #YoureMoreAttractiveIf #PrayForVisayas Cebu and Bohol,0,"8 words, the -1 word","G2BCatchMeImFalling,MentionPerfectBestFriend,iNeverThought,YoureMoreAttractiveIf,PrayForVisayas,Cebu,and,Bohol",", ",Tue Oct 15 13:22:59 +0000 2013,
562,390105709695598592,Hope all of my friends and family are safe!  #PrayForVisayas,1,"11 words, the -1 word","Hope,all,of,my,friends,and,family,are,safe,PrayForVisayas",", ",Tue Oct 15 13:23:43 +0000 2013, MNL | USA
563,390106221413281792,"RT @IceCanicosa: “If pain must come, may it come quickly. ―Paulo Coelho #Bohol #Cebu #earthquake  Personal fave photo Baclayon Church http…",1,"22 words, the 14 word","RT,@IceCanicosa,“If,pain,must,come,may,it,come,quickly,―Paulo,Coelho,Bohol,Cebu,earthquake,Personal,fave,photo,Baclayon,Church,http…","#Cebu, Personal",Tue Oct 15 13:25:45 +0000 2013,UPD | MNL | TYO
564,390106267533864960,This photo was taken at Baclayon Church 07.32.2010 so sad #PrayForBohol ----&gt; http://t.co/Za12IU9LwK,1,"13 words, the -1 word","This,photo,was,taken,at,Baclayon,Church,07322010,so,sad,PrayForBohol,&gt,http//tco/Za12IU9LwK",", ",Tue Oct 15 13:25:56 +0000 2013,Bulacan/QC Philippines
565,390106301096665090,Philippines earthquake: Major quake hits island of Bohol (+video) http://t.co/Y3bWrUpJV6 #News you can #Use,1,"14 words, the 1 word","Philippines,earthquake,Major,quake,hits,island,of,Bohol,(+video),http//tco/Y3bWrUpJV6,News,you,can,Use","Philippines, Major",Tue Oct 15 13:26:04 +0000 2013,Planet of the Pudding Brains
566,390106661794234368,despite the tragedy in Visayas I hope they'd still find a reason to smile and continue to live. #prayforphilippines #prayforvisayas,1,"20 words, the -1 word","despite,the,tragedy,in,Visayas,I,hope,they'd,still,find,a,reason,to,smile,and,continue,to,live,prayforphilippines,prayforvisayas",", ",Tue Oct 15 13:27:30 +0000 2013,Manila
567,390108142379335681,RT @Team_Kapamilya: Let us all #PrayForVisayas. God will help them get through this.,1,"13 words, the -1 word","RT,@Team_Kapamilya,Let,us,all,PrayForVisayas,God,will,help,them,get,through,this",", ",Tue Oct 15 13:33:23 +0000 2013,manila vanilla
568,390110323446792193,"Dozens Die In Philippines After Powerful Earthquake: The quake, whose magnitude was reported as 7.2 before bei... http://t.co/LIUvtj1DdR",1,"18 words, the 6 word","Dozens,Die,In,Philippines,After,Powerful,Earthquake,The,quake,whose,magnitude,was,reported,as,72,before,bei,http//tco/LIUvtj1DdR","Powerful, The",Tue Oct 15 13:42:03 +0000 2013,
569,390111875318296576,RT @SirBanatero: Thoughts and Prayers go out to those affected of earthquake especially in Cebu and Bohol. #PrayForVisayas #LetsPrayForTheP…,1,"19 words, the 11 word","RT,@SirBanatero,Thoughts,and,Prayers,go,out,to,those,affected,of,earthquake,especially,in,Cebu,and,Bohol,PrayForVisayas,LetsPrayForTheP…","of, especially",,
570,390113364284047360,A touching sight i found this morning after the quake #prayer #cebu #bohol #faith #goodnight… http://t.co/6XDoNxvVxa,1,"16 words, the -1 word","A,touching,sight,i,found,this,morning,after,the,quake,prayer,cebu,bohol,faith,goodnight…,http//tco/6XDoNxvVxa",", ",Tue Oct 15 13:54:08 +0000 2013,"Cebu City, Philippines"
571,390113913733259266,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,1,"21 words, the 15 word","RT,@paugasol,All,my,support,to,the,families,of,the,victims,due,to,the,terrible,earthquake,that,hit,central,Philippines,today","terrible, that",Tue Oct 15 13:56:19 +0000 2013,
572,390115230774067200,“@rapplerdotcom: #GetWellSoonDanielPadilla beats #PrayForVisayas http://t.co/ZPE4au6rka”,1,"5 words, the -1 word","“@rapplerdotcom,GetWellSoonDanielPadilla,beats,PrayForVisayas,http//tco/ZPE4au6rka”",", ",Tue Oct 15 14:01:33 +0000 2013,Republic of the Philippines
573,390115838935584768,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,1,"19 words, the 9 word","RT,@AngNasaBabaNito,Let's,just,pray,for,the,victims,of,earthquake,God,is,always,with,us,PrayForVisayas,Cebu,and,Bohol","of, God",,
574,390116602282139650,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,1,"19 words, the 9 word","RT,@AngNasaBabaNito,Let's,just,pray,for,the,victims,of,earthquake,God,is,always,with,us,PrayForVisayas,Cebu,and,Bohol","of, God",,
575,390116749091172352,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,1,"21 words, the -1 word","RT,@KASABIHAN,Churches,were,destroyed,because,God,was,too,busy,protecting,our,home,that,he,forgot,to,protect,his,PrayForVisayas,Earthqu…",", ",,
576,390117093028278273,"RT @ifnt7ID: Just read the news. Earthquake in Philippines. Lets pray for them, inspirits.. #PrayforPH http://t.co/hYEkCRLJE1",1,"16 words, the 6 word","RT,@ifnt7ID,Just,read,the,news,Earthquake,in,Philippines,Lets,pray,for,them,inspirits,PrayforPH,http//tco/hYEkCRLJE1","news., in",Tue Oct 15 14:08:57 +0000 2013,Somewhere over the Rainbow
577,390117235630411776,#PrayForBohol http://t.co/xfyoTri7bs,1,"2 words, the -1 word","PrayForBohol,http//tco/xfyoTri7bs",", ",Tue Oct 15 14:09:31 +0000 2013,bohol philippines
578,390118904963416064,"RT @KingPerezz: No matter how many trials come our way, remember that God is with us every step of every day. #PrayForVisayas",1,"22 words, the -1 word","RT,@KingPerezz,No,matter,how,many,trials,come,our,way,remember,that,God,is,with,us,every,step,of,every,day,PrayForVisayas",", ",Tue Oct 15 14:16:09 +0000 2013,"UPLB,Laguna | Cabagan,Isabela"
579,390119370547941378,RT @KabataanFacts: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas,1,"14 words, the -1 word","RT,@KabataanFacts,Stay,Strong,Cebu,and,Bohol,May,God,bless,all,of,you,PrayForVisayas",", ",Tue Oct 15 14:18:00 +0000 2013,philippines
580,390119517331804160,"Praying for healing, recovery and restoration to all the victims of that 7.2 magnitude earthquake. #PrayForVisayas",1,"16 words, the 14 word","Praying,for,healing,recovery,and,restoration,to,all,the,victims,of,that,72,magnitude,earthquake,PrayForVisayas","magnitude, #PrayForVisayas",Tue Oct 15 14:18:35 +0000 2013," Ceb x Dgte x Bgu, Philippines"
581,390120666579894272,"@Eirahkirstie Hey Dear,I've heard about earthquake in Philippines. Terrible :( hope U R fine!!",1,"14 words, the 5 word","@Eirahkirstie,Hey,DearI've,heard,about,earthquake,in,Philippines,Terrible,(,hope,U,R,fine","about, in",Tue Oct 15 14:23:09 +0000 2013,
582,390120884674899968,Grabe! Andaming aftershocks! #PrayForVisayas,1,"4 words, the -1 word","Grabe,Andaming,aftershocks,PrayForVisayas",", ",Tue Oct 15 14:24:01 +0000 2013,"Pasig City, Philippines"
583,390121757085954048,ge! kayo na ang righteous kala mo mga concerned tlaga @rapplerdotcom: #GetWellSoonDanielPadilla beats #PrayForVisayas http://t.co/S3bTmsXs5p,0,"15 words, the -1 word","ge,kayo,na,ang,righteous,kala,mo,mga,concerned,tlaga,@rapplerdotcom,GetWellSoonDanielPadilla,beats,PrayForVisayas,http//tco/S3bTmsXs5p",", ",,
584,390121794868637696,Deadly Quake Strikes Philippines http://t.co/vqWJkAnH0O,1,"5 words, the -1 word","Deadly,Quake,Strikes,Philippines,http//tco/vqWJkAnH0O",", ",Tue Oct 15 14:27:38 +0000 2013,
585,390122554033053697,"RT @Baekyeoliee: deep condolences to all people who passed or injured at the 7.1 magnitude quake today in Cebu, Philippines http://t.co/rlH…",1,"21 words, the -1 word","RT,@Baekyeoliee,deep,condolences,to,all,people,who,passed,or,injured,at,the,71,magnitude,quake,today,in,Cebu,Philippines,http//tco/rlH…",", ",Tue Oct 15 14:30:39 +0000 2013,EARTH
586,390123606799163392,Crews Begin Quake Cleanup in the Philippines: Rescue crews began cleanup efforts after a devastating earthquake... http://t.co/qSuHEz4eG8,1,"17 words, the 15 word","Crews,Begin,Quake,Cleanup,in,the,Philippines,Rescue,crews,began,cleanup,efforts,after,a,devastating,earthquake,http//tco/qSuHEz4eG8","devastating, http://t.co/qSuHEz4eG8",Tue Oct 15 14:34:50 +0000 2013,Jupiter Palm Beach FL
587,390124709875970048,Let us pray for our brothers and sisters. #PrayforthePhilippines #PrayForVisayas #PrayForCebuAndBohol,1,"11 words, the -1 word","Let,us,pray,for,our,brothers,and,sisters,PrayforthePhilippines,PrayForVisayas,PrayForCebuAndBohol",", ",Tue Oct 15 14:39:13 +0000 2013,"Manila, Philippines"
588,390124894429540353,"let's include to our prayers the safeness of our kapuso, kapamilya, kabarda especially in part of Visayas. #PrayForVisayas",1,"18 words, the -1 word","let's,include,to,our,prayers,the,safeness,of,our,kapuso,kapamilya,kabarda,especially,in,part,of,Visayas,PrayForVisayas",", ",,
589,390124940587835392,[Earthquake]strikes tourist islands in central Philippines  -Hi_story http://t.co/bd0OObXPw9,1,"9 words, the 0 word","[Earthquake]strikes,tourist,islands,in,central,Philippines,Hi_story,http//tco/bd0OObXPw9",", tourist",Tue Oct 15 14:40:08 +0000 2013,Toronto
590,390126089835520000,"@KathNieLeads: Guys before going to sleep, please dont forget :)) #PrayForVisayas   Remember! Prayer is very powerful! :)  ~Camille",1,"21 words, the -1 word","@KathNieLeads,Guys,before,going,to,sleep,please,dont,forget,)),PrayForVisayas,Remember,Prayer,is,very,powerful,),~Camille",", ",,
591,390126119187279872,Ingat sa mga Kathtropa natin jan sa Cebu lalo na kay @tropakristelle  @tobiasdanace #PrayForVisayas,1,"15 words, the -1 word","Ingat,sa,mga,Kathtropa,natin,jan,sa,Cebu,lalo,na,kay,@tropakristelle,@tobiasdanace,PrayForVisayas",", ",Tue Oct 15 14:44:49 +0000 2013,Worldwide
592,390126123360604160,1Ki5:4 But now the Lord my God has given me rest on every side; there is neither adversary nor evil occurrence.#PrayforVisayas #earthquakePH,1,"22 words, the 21 word","1Ki54,But,now,the,Lord,my,God,has,given,me,rest,on,every,side,there,is,neither,adversary,nor,evil,occurrencePrayforVisayas,earthquakePH","occurrence.#PrayforVisayas, ",Tue Oct 15 14:44:50 +0000 2013,"Davao City, Philippines"
593,390126395981983745,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,1,"19 words, the 9 word","RT,@AngNasaBabaNito,Let's,just,pray,for,the,victims,of,earthquake,God,is,always,with,us,PrayForVisayas,Cebu,and,Bohol","of, God",,
594,390127390036221953,God is in control. :) #PrayForVisayas,1,"6 words, the -1 word","God,is,in,control,),PrayForVisayas",", ",,
595,390128145031917569,"#quake  2013-10-15 13:51:20 (M5.1) NEGROS - CEBU REGION, PHILIPPINES 9.8 123.9 (1cbfb) http://t.co/SBdpQ1k7Ok",1,"14 words, the -1 word","quake,20131015,135120,(M51),NEGROS,,CEBU,REGION,PHILIPPINES,98,1239,(1cbfb),http//tco/SBdpQ1k7Ok",", ",Tue Oct 15 14:52:52 +0000 2013,California
596,390128946139758593,#Philippines Dozens killed after earthquake hits Philippines  http://t.co/pdVlFm6Kc1,1,"9 words, the 4 word","Philippines,Dozens,killed,after,earthquake,hits,Philippines,http//tco/pdVlFm6Kc1","after, hits",Tue Oct 15 14:56:03 +0000 2013,
597,390129684320505856,Earnestly #PrayForVisayas Be still Cebu and Bohol! God is good :),1,"11 words, the -1 word","Earnestly,PrayForVisayas,Be,still,Cebu,and,Bohol,God,is,good,)",", ",Tue Oct 15 14:58:59 +0000 2013,Republic of the Philippines
598,390129847931912192,RT @PapaJackAdvice: Let's retweet this and #PrayForThePhilippines #PrayForVisayas #PrayforBohol #PrayForCebu #PRAY #BangonPilipinas,1,"12 words, the -1 word","RT,@PapaJackAdvice,Let's,retweet,this,and,PrayForThePhilippines,PrayForVisayas,PrayforBohol,PrayForCebu,PRAY,BangonPilipinas",", ",Tue Oct 15 14:59:38 +0000 2013,
599,390130372220289024,"RT @ItsViceRylle: Sa lahat ng ViceRylle babies at sa lahat ng mga regular na tao dito sa Visayas.. INGAT kayo, INGAT tayo :) #PrayForVisayas",1,"24 words, the -1 word","RT,@ItsViceRylle,Sa,lahat,ng,ViceRylle,babies,at,sa,lahat,ng,mga,regular,na,tao,dito,sa,Visayas,INGAT,kayo,INGAT,tayo,),PrayForVisayas",", ",Tue Oct 15 15:01:43 +0000 2013,sg/ph
600,390131466912292864,At least 93 people dead after 7.2 earthquake hits central Philippines | Fox News http://t.co/cfCxncJKLM via @foxnews #coe215,1,"18 words, the 7 word","At,least,93,people,dead,after,72,earthquake,hits,central,Philippines,|,Fox,News,http//tco/cfCxncJKLM,via,@foxnews,coe215","7.2, hits",Tue Oct 15 15:06:04 +0000 2013,"Ladora, IA"
601,390131638891720704,"And it all goes down to Thank you Lord, i'm still alive. It's been a looong day. Goodnight. #PrayForBohol #PrayForCebu",1,"20 words, the -1 word","And,it,all,goes,down,to,Thank,you,Lord,i'm,still,alive,It's,been,a,looong,day,Goodnight,PrayForBohol,PrayForCebu",", ",Tue Oct 15 15:06:45 +0000 2013,"Hinundayan, Southern Leyte "
602,390132570010042368,Yun puso ko para sa Loon church. :( #PrayForVisayas,1,"9 words, the -1 word","Yun,puso,ko,para,sa,Loon,church,(,PrayForVisayas",", ",Tue Oct 15 15:10:27 +0000 2013,"Pampanga, Philippines"
603,390132930716000256,RT @FaithGrosshans: Pray for the Philippines  7.2 magnitude earthquake struck this morning.,1,"13 words, the 8 word","RT,@FaithGrosshans,Pray,for,the,Philippines,72,magnitude,earthquake,struck,this,morning","magnitude, struck",Tue Oct 15 15:11:53 +0000 2013,
604,390134117704028160,RT @vanetutor: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War    Its not Fun in the Philippines anymore.,1,"20 words, the 5 word","RT,@vanetutor,Luzon,Typhoons,Visayas,Earthquake,Mindanao,War,Its,not,Fun,in,the,Philippines,anymore","Visayas:, Mindanao:",,
605,390135040471887872,Philippines Earthquake: Death Toll Now at 85 http://t.co/BFygZqfCdM,1,"8 words, the 1 word","Philippines,Earthquake,Death,Toll,Now,at,85,http//tco/BFygZqfCdM","Philippines, Death",Tue Oct 15 15:20:16 +0000 2013,India
606,390135241781682176,RT @JesusRev: Lord take hold of the Visayas region. May your mercy rests among your people. God bless the Philippines! #PrayForVisayas,1,"21 words, the -1 word","RT,@JesusRev,Lord,take,hold,of,the,Visayas,region,May,your,mercy,rests,among,your,people,God,bless,the,Philippines,PrayForVisayas",", ",,
607,390136290345099266,RT @ABC7: PHILIPPINES UPDATE: Death toll from 7.2 #earthquake jumps to 93 http://t.co/Rc9pwOudQ1,1,"13 words, the 8 word","RT,@ABC7,PHILIPPINES,UPDATE,Death,toll,from,72,earthquake,jumps,to,93,http//tco/Rc9pwOudQ1","7.2, jumps",,
608,390136432980803584,Nakakalungkot malamang puro simbahan ang nasira ng lindol.. #PrayForVisayas #PrayForBohol #PrayForCebu,1,"11 words, the -1 word","Nakakalungkot,malamang,puro,simbahan,ang,nasira,ng,lindol,PrayForVisayas,PrayForBohol,PrayForCebu",", ",Tue Oct 15 15:25:48 +0000 2013,
609,390136500085460994,Major Earthquake Strikes Central Philippines - New York Times http://t.co/uP6IzZVjEI,1,"10 words, the 1 word","Major,Earthquake,Strikes,Central,Philippines,,New,York,Times,http//tco/uP6IzZVjEI","Major, Strikes",Tue Oct 15 15:26:04 +0000 2013,Philippines
610,390136697226555392,RT @harold_geronimo: PHOTO: The famous Chocolate Hills now... no longer in pure kisses shape... (by Phillip Pepito) #PrayForVisayas http://…,1,"19 words, the -1 word","RT,@harold_geronimo,PHOTO,The,famous,Chocolate,Hills,now,no,longer,in,pure,kisses,shape,(by,Phillip,Pepito),PrayForVisayas,http//…",", ",Tue Oct 15 15:26:51 +0000 2013,"ÜT: 25.113451, 55.194240"
611,390137347313909760,Before We Sleep Please #PrayForVisayas,1,"5 words, the -1 word","Before,We,Sleep,Please,PrayForVisayas",", ",,
612,390137380893519873,Grabe pala yung nangyari sa Bohol and Cebu :( I hope okay yung mga kamaganak namin dun sa Cebu. God Bless everyone. #PrayforVisayas,1,"23 words, the -1 word","Grabe,pala,yung,nangyari,sa,Bohol,and,Cebu,(,I,hope,okay,yung,mga,kamaganak,namin,dun,sa,Cebu,God,Bless,everyone,PrayforVisayas",", ",Tue Oct 15 15:29:34 +0000 2013,"Cainta,Rizal"
613,390137720640925696,that was not bohol fault it was an accident.. Medyo natawa lang ako dun. #PrayForVisayas http://t.co/gEYLKCb9dD,1,"16 words, the -1 word","that,was,not,bohol,fault,it,was,an,accident,Medyo,natawa,lang,ako,dun,PrayForVisayas,http//tco/gEYLKCb9dD",", ",Tue Oct 15 15:30:55 +0000 2013,Valenzuela
614,390139054395637760,Death toll rising after major earthquake in central Philippines via @CTVNews http://t.co/pFaFDCKJEi,1,"12 words, the 5 word","Death,toll,rising,after,major,earthquake,in,central,Philippines,via,@CTVNews,http//tco/pFaFDCKJEi","major, in",,
615,390139293470957568,Prayers for the philippines󾮞 #cebu #bohol #earthquake #stateofcalamity #porkbarrel #corruption #flood  PEACE n'... http://t.co/0sgWAVjN8f,1,"15 words, the 6 word","Prayers,for,the,philippines󾮞,cebu,bohol,earthquake,stateofcalamity,porkbarrel,corruption,flood,PEACE,n',http//tco/0sgWAVjN8f","#bohol, #stateofcalamity",Tue Oct 15 15:37:10 +0000 2013,Manila
616,390139515790458880,"RT @AP: AP VIDEO: Historic churches damaged in Philippines quake, including 16th-century Basilica of the Holy Child: http://t.co/nRIOioglUG…",1,"18 words, the -1 word","RT,@AP,AP,VIDEO,Historic,churches,damaged,in,Philippines,quake,including,16thcentury,Basilica,of,the,Holy,Child,http//tco/nRIOioglUG…",", ",,
617,390139964584779777,Dozens dead as magnitude-7.1 earthquake hits the Philippines http://t.co/z2i8EauDzN,1,"9 words, the 4 word","Dozens,dead,as,magnitude71,earthquake,hits,the,Philippines,http//tco/z2i8EauDzN","magnitude-7.1, hits",Tue Oct 15 15:39:50 +0000 2013,
